,Sample_ID,gid,Sample_Longitude,Sample_Latitude
67,CM_027-3,22,-95.28318,29.33381
68,CM_028-1,23,-96.57826799,28.83182444
69,CM_028-2,23,-96.57826799,28.83182444
70,CM_028-3,23,-96.57826799,28.83182444
71,CM_032-1,24,-96.798,46.804
72,CM_032-2,24,-96.798,46.804
73,CM_032-3,24,-96.798,46.804
74,CM_033-1,25,-111.3042085,32.4712725
75,CM_033-2,25,-111.3042085,32.4712725
76,CM_033-3,25,-111.3042085,32.4712725
77,CM_034-1,26,-84.37418,46.49794
78,CM_034-2,26,-84.37418,46.49794
79,CM_034-3,26,-84.37418,46.49794
80,CM_035-1,27,-92.785556,45.084433
81,CM_035-2,27,-92.785556,45.084433
82,CM_035-3,27,-92.785556,45.084433
83,CM_037-1,28,-72.8972,41.3825
84,CM_037-2,28,-72.8972,41.3825
85,CM_037-3,28,-72.8972,41.3825
86,CM_038-1,29,-72.20667,41.52361
87,CM_038-2,29,-72.20667,41.52361
88,CM_038-3,29,-72.20667,41.52361
89,CM_039-1,30,-97.69147,30.24565
90,CM_039-2,30,-97.69147,30.24565
91,CM_039-3,30,-97.69147,30.24565
92,CM_040-1,31,-91.191226,30.438365
93,CM_040-2,31,-91.191226,30.438365
94,CM_040-3,31,-91.191226,30.438365
95,CM_041-1,32,-80.8599379,37.3724372
96,CM_041-2,32,-80.8599379,37.3724372
97,CM_041-3,32,-80.8599379,37.3724372
98,CM_042-1,33,-80.5627036,37.0421794
99,CM_042-2,33,-80.5627036,37.0421794
100,CM_042-3,33,-80.5627036,37.0421794
101,CM_044-1,37,-72.33026,42.47158
102,CM_044-2,37,-72.33026,42.47158
103,CM_044-3,37,-72.33026,42.47158
104,CM_050-1,38,-121.92941,45.79232
105,CM_050-2,38,-121.92941,45.79232
106,CM_050-3,38,-121.92941,45.79232
107,CM_056-1,39,-87.40916,32.96328
108,CM_056-2,39,-87.40916,32.96328
109,CM_056-3,39,-87.40916,32.96328
110,CM_062-1,34,-71.23459,43.08808
111,CM_062-2,34,-71.23459,43.08808
112,CM_062-3,34,-71.23459,43.08808
113,CM_063-1,35,-71.035868,43.079493
114,CM_063-2,35,-71.035868,43.079493
115,CM_063-3,35,-71.035868,43.079493
116,CM_064-1,36,-86.7497169,33.6052817
117,CM_064-2,36,-86.7497169,33.6052817
118,CM_064-3,36,-86.7497169,33.6052817
119,S19S_0006-D,40,-76.717163,39.311369
120,S19S_0006-M,40,-76.717316,39.31162
121,S19S_0006-U,40,-76.717476,39.311813
122,S19S_0007-D,41,-119.195598,37.05255
123,S19S_0007-U,41,-119.195359,37.05229
124,S19S_0008-D,42,-119.027785,36.961112
125,S19S_0008-M,42,-119.028281,36.961369
126,S19S_0008-U,42,-119.028254,36.961273
127,S19S_0009-D,43,-108.3983,42.9877
128,S19S_0009-M,43,-108.3983,42.9876
129,S19S_0009-U,43,-108.3982,42.9875
130,S19S_0010-D,44,-81.840062,31.667875
131,S19S_0010-M,44,-81.839976,31.667835
132,S19S_0010-U,44,-81.8403,31.667905
133,S19S_0011-D,45,-83.437674,33.955686
134,S19S_0011-M,45,-83.438589,33.957827
135,S19S_0011-U,45,-83.437673,33.95569
136,S19S_0012-D,37,-72.33027,42.47179
137,S19S_0012-M,37,-72.33038,42.47157
138,S19S_0012-U,37,-72.33105,42.47178
139,S19S_0013-D,46,-78.1476,38.8952
140,S19S_0013-M,46,-78.1474,38.8945
141,S19S_0013-U,46,-78.1474,38.8944
142,S19S_0014-D,47,-77.9808,39.0941
143,S19S_0014-M,47,-77.9812,39.0942
144,S19S_0014-U,47,-77.9815,39.0944
145,S19S_0015-D,48,-84.439009,31.184396
146,S19S_0015-M,48,-84.437802,31.184508
147,S19S_0015-U,48,-84.437254,31.185895
148,S19S_0016-D,49,-96.6025,39.10445
149,S19S_0016-M,49,-96.60286,39.10429
150,S19S_0016-U,49,-96.60276,39.10415
151,S19S_0017-D,50,-96.44355,38.94668
152,S19S_0017-M,50,-96.44379,38.94667
153,S19S_0017-U,50,-96.44389,38.94684
154,S19S_0018-D,51,-83.504941,35.6922935
155,S19S_0018-M,51,-83.5044488,35.692083
156,S19S_0018-U,51,-83.5041467,35.6918387
157,S19S_0019-D,52,-84.278999,35.9563807
158,S19S_0019-M,52,-84.2789099,35.956601
159,S19S_0019-U,52,-84.2786976,35.9572803
160,S19S_0020-D,53,-88.15755,31.85294
161,S19S_0020-M,53,-88.1575,31.85302
162,S19S_0020-U,53,-88.15748,31.8531
163,S19S_0021-D,54,-87.79835,32.54069
164,S19S_0021-M,54,-87.79828,32.54082
165,S19S_0021-U,54,-87.79821,32.54108
166,S19S_0022-D,39,-87.40811,32.96161
167,S19S_0022-M,39,-87.40821,32.96156
168,S19S_0022-U,39,-87.40828,32.96142
169,S19S_0023-D,55,-102.44896,39.75841
170,S19S_0023-M,55,-102.44896,39.75861
171,S19S_0023-U,55,-102.44917,39.75854
172,S19S_0024-D,56,-96.6227,34.44205
173,S19S_0024-M,56,-96.62255,34.44223
174,S19S_0024-U,56,-96.62259,34.44251
175,S19S_0025-D,57,-97.78275,33.37853
176,S19S_0025-M,57,-97.78307,33.37834
177,S19S_0025-U,57,-97.78338,33.37834
178,S19S_0026-D,58,-105.54327,40.03489
179,S19S_0026-M,58,-105.54371,40.03496
180,S19S_0026-U,58,-105.54393,40.03497
181,S19S_0027-D,59,-105.91125,39.89064
182,S19S_0027-M,59,-105.91152,39.89078
183,S19S_0027-U,59,-105.91164,39.89071
184,S19S_0028-D,60,-111.507871,33.750675
185,S19S_0028-M,60,-111.508001,33.750788
186,S19S_0028-U,60,-111.508141,33.750837
187,S19S_0029-D,61,-111.80126,40.78319
188,S19S_0029-M,61,-111.79582,40.78466
189,S19S_0029-U,61,-111.79547,40.78464
190,S19S_0030-U,38,-121.929928,45.792233
191,S19S_0031-D,62,-122.1650676,44.2602628
192,S19S_0031-M,62,-122.1647132,44.2602364
193,S19S_0031-U,62,-122.1642723,44.2605576
194,S19S_0032-D,63,-119.02313,39.95545
195,S19S_0032-M,63,-119.02367,36.95503
196,S19S_0032-U,63,-119.02375,36.95497
197,S19S_0033-D,64,-119.2554,37.0576
198,S19S_0033-M,64,-119.2557,37.0582
199,S19S_0033-U,64,-119.256,37.0581
200,S19S_0034-D,65,-106.5233,35.8677
201,S19S_0034-M,65,-106.5232,35.8678
202,S19S_0034-U,65,-106.5233,35.868
203,S19S_0035-D,66,-110.757838,32.42735
204,S19S_0035-M,66,-110.758821,32.42728
205,S19S_0035-U,66,-110.759543,32.327329
206,S19S_0036-D,67,-119.271902,46.372515
207,S19S_0036-M,67,-119.271921,46.372735
208,S19S_0036-U,67,-119.271963,46.372753
209,S19S_0037-D,68,-75.7830393,39.8577967
210,S19S_0037-M,68,-75.7830477,39.8578837
211,S19S_0037-U,68,-75.7831181,39.8579143
212,S19S_0038-D,69,-75.7839486,39.8594333
213,S19S_0038-M,69,-75.7840693,39.8595115
214,S19S_0038-U,69,-75.784143,39.8595761
215,S19S_0039-D,70,-84.359197,35.966194
216,S19S_0039-M,70,-84.358455,35.966319
217,S19S_0039-U,70,-84.357361,35.966243
218,S19S_0040-D,71,-96.584725,39.087889
219,S19S_0040-M,71,-96.584798,39.087692
220,S19S_0040-U,71,-96.58479,39.08766
221,S19S_0041-D,72,-120.858196,44.299994
222,S19S_0041-M,72,-120.858255,44.300038
223,S19S_0041-U,72,-120.85829,44.300082
224,S19S_0042-D,73,-80.96434,25.40976
225,S19S_0042-M,73,-80.96423,25.40979
226,S19S_0042-U,73,-80.96423,25.40982
227,S19S_0043-D,74,-89.472992,43.14501
228,S19S_0043-M,74,-89.472023,43.145025
229,S19S_0044-D,75,-79.811134,33.131027
230,S19S_0044-M,75,-79.810626,33.130966
231,S19S_0044-U,75,-79.810168,33.130796
232,S19S_0047-D,76,-149.40333,68.64278
233,S19S_0047-M,76,-149.40339,68.64274
234,S19S_0047-U,76,-149.40346,68.6427
235,S19S_0050-D,77,-149.14198,68.66953
236,S19S_0050-M,77,-149.14041,68.66967
237,S19S_0050-U,77,-149.5972,68.62722
238,S19S_0051-D,78,-147.50267,65.1531
239,S19S_0051-M,78,-147.50249,65.15298
240,S19S_0051-U,78,-147.80559,64.85568
241,S19S_0052-D,79,-74.69563,42.13187
242,S19S_0052-M,79,-74.69546,42.13233
243,S19S_0052-U,79,-74.69548,42.13247
244,S19S_0053-D,80,-73.00222222,41.869567
245,S19S_0053-M,80,-72.796633,41.869617
246,S19S_0053-U,80,-72.796767,41.869583
247,S19S_0054-D,81,-77.0237,37.57261
248,S19S_0054-M,81,-77.0237,37.57267
249,S19S_0054-U,81,-77.02396,37.5728
250,S19S_0055-D,0,-117.180863,46.732428
251,S19S_0055-M,0,-117.180621,46.732323
252,S19S_0055-U,0,-117.180384,46.7322206
253,S19S_0059-D,82,-117.3915976,48.16874998
254,S19S_0059-M,82,-117.3913007,48.16841972
255,S19S_0059-U,82,-117.3903992,48.16859001
256,S19S_0060-D,83,-119.4768203,46.2531882
257,S19S_0060-M,83,-119.4769597,46.253117
258,S19S_0060-U,83,-119.4772256,46.2530248
259,S19S_0061-D,84,-89.6407,43.1095
260,S19S_0061-M,84,-89.6405,43.1095
261,S19S_0062-D,85,-106.950417,38.544583
262,S19S_0062-M,85,-106.950472,38.544667
263,S19S_0062-U,85,-106.950056,38.544778
264,S19S_0063-D,86,-97.709399,30.250335
265,S19S_0063-M,86,-97.70953,30.250384
266,S19S_0063-U,86,-97.709566,30.250278
267,S19S_0064-D,87,-78.00803,40.61043
268,S19S_0064-M,87,-78.00808,40.64061
269,S19S_0064-U,87,-78.00688,40.61507
270,S19S_0066-D,88,-106.643178,35.19845
271,S19S_0066-M,88,-106.643131,35.198511
272,S19S_0066-U,88,-106.643074,35.198601
273,S19S_0067-D,89,-85.35412,42.3921
274,S19S_0067-M,89,-85.354,42.39201
275,S19S_0067-U,89,-85.35402,42.39193
276,S19S_0068-U,90,-122.257915,44.207269
277,S19S_0069-D,91,-123.735151,39.362202
278,S19S_0069-M,91,-123.734753,39.362129
279,S19S_0069-U,91,-123.734848,39.362343
280,S19S_0070-D,92,-123.752414,39.339914
281,S19S_0070-M,92,-123.752441,39.339892
282,S19S_0070-U,92,-123.752011,39.339682
283,S19S_0071-D,93,-105.458575,40.012917
284,S19S_0071-M,93,-105.4589026,40.0128376
285,S19S_0071-U,93,-105.4588818,40.0129961
286,S19S_0072-D,94,-71.1848201,42.5235645
287,S19S_0072-M,94,-71.18851406,42.5235479
288,S19S_0072-U,94,-71.1854501,42.5233858
289,S19S_0073-D,95,-70.9164986,42.7688065
290,S19S_0073-M,95,-70.9167967,42.7694593
291,S19S_0074-D,96,-119.272998,46.376172
292,S19S_0074-M,96,-119.272953,46.376303
293,S19S_0074-U,96,-119.272955,46.376327
294,S19S_0075-D,97,-119.465555,46.694742
295,S19S_0075-M,97,-119.465591,46.694842
296,S19S_0075-U,97,-119.465706,46.694858
297,S19S_0076-D,98,-119.462605,46.679191
298,S19S_0076-M,98,-119.46257,46.679318
299,S19S_0076-U,98,-119.462645,46.679398
300,S19S_0077-D,99,-105.223141,40.66403
301,S19S_0077-M,99,-105.223622,40.664282
302,S19S_0077-U,99,-105.224786,40.664703
303,S19S_0080-D,100,-106.681374,34.950811
304,S19S_0080-M,100,-106.681271,34.950833
305,S19S_0080-U,100,-106.681382,34.950903
306,S19S_0081-U,101,-76.9259674,38.9603293
307,S19S_0082-D,102,-76.5465418,38.8748619
308,S19S_0082-M,102,-76.5464751,38.8748139
309,S19S_0082-U,102,-76.5464942,38.8749661
310,S19S_0083-D,103,-88.3227,40.31083
311,S19S_0083-M,103,-88.3227,40.31083
312,S19S_0083-U,103,-88.3227,40.31083
313,S19S_0084-D,104,-71.722778,43.954722
314,S19S_0084-M,104,-71.722778,43.954722
315,S19S_0084-U,104,-71.722778,43.954722
316,S19S_0085-D,105,-115.9902503,43.6479639
317,S19S_0085-M,105,-115.98908,43.64815
318,S19S_0085-U,105,-115.98891,43.64819
319,S19S_0086-D,106,-111.8064,40.7797
320,S19S_0086-M,106,-111.8054,40.7799
321,S19S_0086-U,106,-111.8054,40.7801
322,S19S_0087-D,107,-116.7743431,43.1233451
323,S19S_0087-M,107,-116.7744702,43.1233625
324,S19S_0087-U,107,-116.7745057,43.1231912
325,S19S_0089-D,108,-80.44539,37.21008
326,S19S_0089-M,108,-80.44529,37.21012
327,S19S_0089-U,108,-80.44513,37.21014
328,S19S_0090-D,109,-75.930606,37.291383
329,S19S_0090-M,109,-75.930615,37.291374
330,S19S_0090-U,109,-75.930807,37.291396
331,S19S_0097-D,110,-111.8865,41.720847
332,S19S_0097-M,110,-111.886477,41.720805
333,S19S_0097-U,110,-111.88642,41.720744
334,S19S_0098-D,111,-111.580533,41.950204
335,S19S_0098-M,111,-111.580451,41.950345
336,S19S_0098-U,111,-111.580465,41.950373
337,S19S_0099-D,112,-84.7119066,39.2385932
338,S19S_0099-M,112,-84.7121004,39.2386399
339,S19S_0099-U,112,-84.7123967,39.2386771
340,S19S_0100-D,113,-106.950961,38.92352
341,S19S_0100-M,113,-106.950743,38.922712
342,S19S_0100-U,113,-106.95145,38.922389
343,SSS001-1,114,-120.5731,46.0417
344,SSS001-2,114,-120.5731,46.0417
345,SSS001-3,114,-120.5731,46.0417
346,SSS002-1,115,-120.5476,46.0959
347,SSS002-2,115,-120.5476,46.0959
348,SSS002-3,115,-120.5476,46.0959
349,SSS003-1,116,-120.4811,46.2059
350,SSS003-2,116,-120.4811,46.2059
351,SSS003-3,116,-120.4811,46.2059
352,SSS004-1,117,-120.8161,46.6659
353,SSS004-2,117,-120.8161,46.6659
354,SSS004-3,117,-120.8161,46.6659
355,SSS005-1,118,-120.4612,46.5814
356,SSS005-2,118,-120.4612,46.5814
357,SSS005-3,118,-120.4612,46.5814
358,SSS006-1,119,-120.6206,46.6218
359,SSS006-2,119,-120.6206,46.6218
360,SSS006-3,119,-120.6206,46.6218
361,SSS007-1,120,-121.1237,46.6646
362,SSS007-2,120,-121.1237,46.6646
363,SSS007-3,120,-121.1237,46.6646
364,SSS008-1,121,-121.0893,46.6592
365,SSS008-2,121,-121.0893,46.6592
366,SSS008-3,121,-121.0893,46.6592
367,SSS009-1,122,-121.1511,46.6168
368,SSS009-2,122,-121.1511,46.6168
369,SSS009-3,122,-121.1511,46.6168
370,SSS010-1,123,-121.0675,46.8095
371,SSS010-2,123,-121.0675,46.8095
372,SSS010-3,123,-121.0675,46.8095
373,SSS011-1,124,-121.0672,46.8099
374,SSS011-2,124,-121.0672,46.8099
375,SSS011-3,124,-121.0672,46.8099
376,SSS012-1,125,-120.8178,46.7521
377,SSS012-2,125,-120.8178,46.7521
378,SSS012-3,125,-120.8178,46.7521
379,SSS013-1,126,-119.474,46.2554
380,SSS013-2,126,-119.474,46.2554
381,SSS013-3,126,-119.474,46.2554
382,SSS014-1,127,-119.9999,46.232
383,SSS014-2,127,-119.9999,46.232
384,SSS014-3,127,-119.9999,46.232
385,SSS015-1,128,-120.4704,46.5302
386,SSS015-2,128,-120.4704,46.5302
387,SSS015-3,128,-120.4704,46.5302
388,SSS016-1,129,-120.7135,46.7288
389,SSS016-3,129,-120.7135,46.7288
390,SSS017-1,130,-120.6553,46.6856
391,SSS017-2,130,-120.6553,46.6856
392,SSS017-3,130,-120.6553,46.6856
393,SSS018-1,131,-121.1357,47.0171
394,SSS018-2,131,-121.1357,47.0171
395,SSS018-3,131,-121.1357,47.0171
396,SSS019-1,132,-121.1285,47.0195
397,SSS019-2,132,-121.1285,47.0195
398,SSS019-3,132,-121.1285,47.0195
399,SSS020-1,133,-121.0983,46.9891
400,SSS020-2,133,-121.0983,46.9891
401,SSS020-3,133,-121.0983,46.9891
402,SSS021-1,134,-121.1082,47.3543
403,SSS021-2,134,-121.1082,47.3543
404,SSS021-3,134,-121.1082,47.3543
405,SSS022-1,135,-121.1073,47.4636
406,SSS022-2,135,-121.1073,47.4636
407,SSS022-3,135,-121.1073,47.4636
408,SSS023-1,136,-120.6423,46.8986
409,SSS023-2,136,-120.6423,46.8986
410,SSS023-3,136,-120.6423,46.8986
411,SSS024-1,137,-120.7125,46.8331
412,SSS024-2,137,-120.7125,46.8331
413,SSS024-3,137,-120.7125,46.8331
414,SSS025-1,138,-120.1377,46.2752
415,SSS025-2,138,-120.1377,46.2752
416,SSS025-3,138,-120.1377,46.2752
417,SSS026-1,139,-120.1991,46.3147
418,SSS026-2,139,-120.1991,46.3147
419,SSS026-3,139,-120.1991,46.3147
420,SSS027-1,140,-120.4197,46.2354
421,SSS027-2,140,-120.4197,46.2354
422,SSS027-3,140,-120.4197,46.2354
423,SSS028-1,141,-120.8717,46.2902
424,SSS028-2,141,-120.8717,46.2902
425,SSS028-3,141,-120.8717,46.2902
426,SSS029-1,142,-120.7891,46.3111
427,SSS029-2,142,-120.7891,46.3111
428,SSS029-3,142,-120.7891,46.3111
429,SSS030-1,143,-120.6704,46.3656
430,SSS030-2,143,-120.6704,46.3656
431,SSS030-3,143,-120.6704,46.3656
432,SSS031-1,144,-121.094,46.6674
433,SSS031-2,144,-121.094,46.6674
434,SSS031-3,144,-121.094,46.6674
435,SSS032-1,145,-121.2901,46.6399
436,SSS032-2,145,-121.2901,46.6399
437,SSS032-3,145,-121.2901,46.6399
438,SSS033-1,146,-121.2631,46.6382
439,SSS033-2,146,-121.2631,46.6382
440,SSS033-3,146,-121.2631,46.6382
441,SSS034-1,147,-121.0977,47.3966
442,SSS034-2,147,-121.0977,47.3966
443,SSS034-3,147,-121.0977,47.3966
444,SSS035-1,148,-121.104,47.3956
445,SSS035-2,148,-121.104,47.3956
446,SSS035-3,148,-121.104,47.3956
447,SSS036-1,149,-120.7743,46.8674
448,SSS036-2,149,-120.7743,46.8674
449,SSS036-3,149,-120.7743,46.8674
450,SSS037-1,150,-120.6496,46.0168
451,SSS037-2,150,-120.6496,46.0168
452,SSS037-3,150,-120.6496,46.0168
453,SSS038-1,151,-120.6364,46.029
454,SSS038-2,151,-120.6364,46.029
455,SSS038-3,151,-120.6364,46.029
456,SSS039-1,152,-120.6115,46.0284
457,SSS039-2,152,-120.6115,46.0284
458,SSS039-3,152,-120.6115,46.0284
459,SSS040-1,153,-120.9404,46.6833
460,SSS040-2,153,-120.9404,46.6833
461,SSS040-3,153,-120.9404,46.6833
462,SSS041-1,154,-120.8135,46.7239
463,SSS041-2,154,-120.8135,46.7239
464,SSS041-3,154,-120.8135,46.7239
465,SSS042-1,155,-120.8041,46.7298
466,SSS042-2,155,-120.8041,46.7298
467,SSS042-3,155,-120.8041,46.7298
468,SSS043-1,156,-121.2466,46.9006
469,SSS043-2,156,-121.2466,46.9006
470,SSS043-3,156,-121.2466,46.9006
471,SSS044-1,157,-121.158,46.9754
472,SSS044-2,157,-121.158,46.9754
473,SSS044-3,157,-121.158,46.9754
474,SSS045-1,158,-121.1579,46.976
475,SSS045-2,158,-121.1579,46.976
476,SSS045-3,158,-121.1579,46.976
477,SSS046-1,159,-120.8346,47.1683
478,SSS046-2,159,-120.8346,47.1683
479,SSS046-3,159,-120.8346,47.1683
480,SSS047-1,160,-120.9213,47.1857
481,SSS047-2,160,-120.9213,47.1857
482,SSS047-3,160,-120.9213,47.1857
483,SSS048-1,161,-120.7334,47.0822
484,SSS048-2,161,-120.7334,47.0822
485,SSS048-3,161,-120.7334,47.0822
