,Sample_ID,gid,Sample_Longitude,Sample_Latitude
67,CM_027-3,22,-95.28318,29.33381
68,CM_028-1,23,-96.57826799,28.83182444
69,CM_028-2,23,-96.57826799,28.83182444
70,CM_028-3,23,-96.57826799,28.83182444
71,CM_032-1,24,-96.798,46.804
72,CM_032-2,24,-96.798,46.804
73,CM_032-3,24,-96.798,46.804
74,CM_033-1,25,-111.3042085,32.4712725
75,CM_033-2,25,-111.3042085,32.4712725
76,CM_033-3,25,-111.3042085,32.4712725
77,CM_034-1,26,-84.37418,46.49794
78,CM_034-2,26,-84.37418,46.49794
79,CM_034-3,26,-84.37418,46.49794
80,CM_035-1,27,-92.785556,45.084433
81,CM_035-2,27,-92.785556,45.084433
82,CM_035-3,27,-92.785556,45.084433
83,CM_037-1,28,-72.8972,41.3825
84,CM_037-2,28,-72.8972,41.3825
85,CM_037-3,28,-72.8972,41.3825
86,CM_038-1,29,-72.20667,41.52361
87,CM_038-2,29,-72.20667,41.52361
88,CM_038-3,29,-72.20667,41.52361
89,CM_039-1,30,-97.69147,30.24565
90,CM_039-2,30,-97.69147,30.24565
91,CM_039-3,30,-97.69147,30.24565
92,CM_040-1,31,-91.191226,30.438365
93,CM_040-2,31,-91.191226,30.438365
94,CM_040-3,31,-91.191226,30.438365
95,CM_041-1,32,-80.8599379,37.3724372
96,CM_041-2,32,-80.8599379,37.3724372
97,CM_041-3,32,-80.8599379,37.3724372
98,CM_042-1,33,-80.5627036,37.0421794
99,CM_042-2,33,-80.5627036,37.0421794
100,CM_042-3,33,-80.5627036,37.0421794
101,CM_044-1,50,-72.33026,42.47158
102,CM_044-2,50,-72.33026,42.47158
103,CM_044-3,50,-72.33026,42.47158
104,CM_045-1,50,-72.3303,42.47173
105,CM_045-2,50,-72.3303,42.47173
106,CM_045-3,50,-72.3303,42.47173
107,CM_046-1,50,-72.33038,42.47168
108,CM_046-2,50,-72.33038,42.47168
109,CM_046-3,50,-72.33038,42.47168
110,CM_050-1,51,-121.92941,45.79232
111,CM_050-2,51,-121.92941,45.79232
112,CM_050-3,51,-121.92941,45.79232
113,CM_051-1,51,-121.928947,45.792427
114,CM_051-2,51,-121.928947,45.792427
115,CM_051-3,51,-121.928947,45.792427
116,CM_052-1,51,-121.92897,45.792488
117,CM_052-2,51,-121.92897,45.792488
118,CM_052-3,51,-121.92897,45.792488
119,CM_056-1,52,-87.40916,32.96328
120,CM_056-2,52,-87.40916,32.96328
121,CM_056-3,52,-87.40916,32.96328
122,CM_057-1,52,-87.40821,32.96176
123,CM_057-2,52,-87.40821,32.96176
124,CM_057-3,52,-87.40821,32.96176
125,CM_058-1,52,-87.40832,32.96156
126,CM_058-2,52,-87.40832,32.96156
127,CM_058-3,52,-87.40832,32.96156
128,CM_062-1,34,-71.23459,43.08808
129,CM_062-2,34,-71.23459,43.08808
130,CM_062-3,34,-71.23459,43.08808
131,CM_063-1,35,-71.035868,43.079493
132,CM_063-2,35,-71.035868,43.079493
133,CM_063-3,35,-71.035868,43.079493
134,CM_064-1,36,-86.7497169,33.6052817
135,CM_064-2,36,-86.7497169,33.6052817
136,CM_064-3,36,-86.7497169,33.6052817
137,CM_069-1,37,-111.84597,40.66522
138,CM_069-2,37,-111.84597,40.66522
139,CM_069-3,37,-111.84597,40.66522
140,CM_070-1,38,-72.41875,43.71559
141,CM_070-2,38,-72.41875,43.71559
142,CM_070-3,38,-72.41875,43.71559
143,CM_073-1,39,-72.9688981,44.3676591
144,CM_073-2,39,-72.9688981,44.3676591
145,CM_073-3,39,-72.9688981,44.3676591
146,CM_074-1,40,-116.1946675,43.6042604
147,CM_074-2,40,-116.1946675,43.6042604
148,CM_074-3,40,-116.1946675,43.6042604
149,CM_075-1,41,-82.927775,29.953092
150,CM_075-2,41,-82.927775,29.953092
151,CM_075-3,41,-82.927775,29.953092
152,CM_076-1,42,-94.8625,39.76778
153,CM_076-2,42,-94.8625,39.76778
154,CM_076-3,42,-94.8625,39.76778
155,CM_077-1,43,-105.658917,35.776694
156,CM_077-2,43,-105.658917,35.776694
157,CM_077-3,43,-105.658917,35.776694
158,CM_079-1,44,-81.64963,26.72027
159,CM_079-2,44,-81.64963,26.72027
160,CM_079-3,44,-81.64963,26.72027
161,CM_081-1,45,-81.830278,31.669166
162,CM_081-2,45,-81.830278,31.669166
163,CM_081-3,45,-81.830278,31.669166
164,CM_082-1,46,-81.606667,31.426667
165,CM_082-2,46,-81.606667,31.426667
166,CM_082-3,46,-81.606667,31.426667
167,CM_084-1,47,-105.751041,39.844312
168,CM_084-2,47,-105.751041,39.844312
169,CM_084-3,47,-105.751041,39.844312
170,CM_085-1,48,-78.782094,35.8365411
171,CM_085-2,48,-78.782094,35.8365411
172,CM_085-3,48,-78.782094,35.8365411
173,CM_088-1,49,-122.379308,45.537135
174,CM_088-2,49,-122.379308,45.537135
175,CM_088-3,49,-122.379308,45.537135
176,S19S_0006-D,53,-76.717163,39.311369
177,S19S_0006-M,53,-76.717316,39.31162
178,S19S_0006-U,53,-76.717476,39.311813
179,S19S_0007-D,54,-119.195598,37.05255
180,S19S_0007-U,54,-119.195359,37.05229
181,S19S_0008-D,55,-119.027785,36.961112
182,S19S_0008-M,55,-119.028281,36.961369
183,S19S_0008-U,55,-119.028254,36.961273
184,S19S_0009-D,56,-108.3983,42.9877
185,S19S_0009-M,56,-108.3983,42.9876
186,S19S_0009-U,56,-108.3982,42.9875
187,S19S_0010-D,57,-81.840062,31.667875
188,S19S_0010-M,57,-81.839976,31.667835
189,S19S_0010-U,57,-81.8403,31.667905
190,S19S_0011-D,58,-83.437674,33.955686
191,S19S_0011-M,58,-83.438589,33.957827
192,S19S_0011-U,58,-83.437673,33.95569
193,S19S_0012-D,50,-72.33027,42.47179
194,S19S_0012-M,50,-72.33038,42.47157
195,S19S_0012-U,50,-72.33105,42.47178
196,S19S_0013-D,59,-78.1476,38.8952
197,S19S_0013-M,59,-78.1474,38.8945
198,S19S_0013-U,59,-78.1474,38.8944
199,S19S_0014-D,60,-77.9808,39.0941
200,S19S_0014-M,60,-77.9812,39.0942
201,S19S_0014-U,60,-77.9815,39.0944
202,S19S_0015-D,61,-84.439009,31.184396
203,S19S_0015-M,61,-84.437802,31.184508
204,S19S_0015-U,61,-84.437254,31.185895
205,S19S_0016-D,62,-96.6025,39.10445
206,S19S_0016-M,62,-96.60286,39.10429
207,S19S_0016-U,62,-96.60276,39.10415
208,S19S_0017-D,63,-96.44355,38.94668
209,S19S_0017-M,63,-96.44379,38.94667
210,S19S_0017-U,63,-96.44389,38.94684
211,S19S_0018-D,64,-83.504941,35.6922935
212,S19S_0018-M,64,-83.5044488,35.692083
213,S19S_0018-U,64,-83.5041467,35.6918387
214,S19S_0019-D,65,-84.278999,35.9563807
215,S19S_0019-M,65,-84.2789099,35.956601
216,S19S_0019-U,65,-84.2786976,35.9572803
217,S19S_0020-D,66,-88.15755,31.85294
218,S19S_0020-M,66,-88.1575,31.85302
219,S19S_0020-U,66,-88.15748,31.8531
220,S19S_0021-D,67,-87.79835,32.54069
221,S19S_0021-M,67,-87.79828,32.54082
222,S19S_0021-U,67,-87.79821,32.54108
223,S19S_0022-D,52,-87.40811,32.96161
224,S19S_0022-M,52,-87.40821,32.96156
225,S19S_0022-U,52,-87.40828,32.96142
226,S19S_0023-D,68,-102.44896,39.75841
227,S19S_0023-M,68,-102.44896,39.75861
228,S19S_0023-U,68,-102.44917,39.75854
229,S19S_0024-D,69,-96.6227,34.44205
230,S19S_0024-M,69,-96.62255,34.44223
231,S19S_0024-U,69,-96.62259,34.44251
232,S19S_0025-D,70,-97.78275,33.37853
233,S19S_0025-M,70,-97.78307,33.37834
234,S19S_0025-U,70,-97.78338,33.37834
235,S19S_0026-D,71,-105.54327,40.03489
236,S19S_0026-M,71,-105.54371,40.03496
237,S19S_0026-U,71,-105.54393,40.03497
238,S19S_0027-D,72,-105.91125,39.89064
239,S19S_0027-M,72,-105.91152,39.89078
240,S19S_0027-U,72,-105.91164,39.89071
241,S19S_0028-D,73,-111.507871,33.750675
242,S19S_0028-M,73,-111.508001,33.750788
243,S19S_0028-U,73,-111.508141,33.750837
244,S19S_0029-D,74,-111.80126,40.78319
245,S19S_0029-M,74,-111.79582,40.78466
246,S19S_0029-U,74,-111.79547,40.78464
247,S19S_0030-U,51,-121.929928,45.792233
248,S19S_0031-D,75,-122.1650676,44.2602628
249,S19S_0031-M,75,-122.1647132,44.2602364
250,S19S_0031-U,75,-122.1642723,44.2605576
251,S19S_0032-D,76,-119.02313,39.95545
252,S19S_0032-M,76,-119.02367,36.95503
253,S19S_0032-U,76,-119.02375,36.95497
254,S19S_0033-D,77,-119.2554,37.0576
255,S19S_0033-M,77,-119.2557,37.0582
256,S19S_0033-U,77,-119.256,37.0581
257,S19S_0034-D,78,-106.5233,35.8677
258,S19S_0034-M,78,-106.5232,35.8678
259,S19S_0034-U,78,-106.5233,35.868
260,S19S_0035-D,79,-110.757838,32.42735
261,S19S_0035-M,79,-110.758821,32.42728
262,S19S_0035-U,79,-110.759543,32.327329
263,S19S_0036-D,80,-119.271902,46.372515
264,S19S_0036-M,80,-119.271921,46.372735
265,S19S_0036-U,80,-119.271963,46.372753
266,S19S_0037-D,81,-75.7830393,39.8577967
267,S19S_0037-M,81,-75.7830477,39.8578837
268,S19S_0037-U,81,-75.7831181,39.8579143
269,S19S_0038-D,82,-75.7839486,39.8594333
270,S19S_0038-M,82,-75.7840693,39.8595115
271,S19S_0038-U,82,-75.784143,39.8595761
272,S19S_0039-D,83,-84.359197,35.966194
273,S19S_0039-M,83,-84.358455,35.966319
274,S19S_0039-U,83,-84.357361,35.966243
275,S19S_0040-D,84,-96.584725,39.087889
276,S19S_0040-M,84,-96.584798,39.087692
277,S19S_0040-U,84,-96.58479,39.08766
278,S19S_0041-D,85,-120.858196,44.299994
279,S19S_0041-M,85,-120.858255,44.300038
280,S19S_0041-U,85,-120.85829,44.300082
281,S19S_0042-D,86,-80.96434,25.40976
282,S19S_0042-M,86,-80.96423,25.40979
283,S19S_0042-U,86,-80.96423,25.40982
284,S19S_0043-D,87,-89.472992,43.14501
285,S19S_0043-M,87,-89.472023,43.145025
286,S19S_0044-D,88,-79.811134,33.131027
287,S19S_0044-M,88,-79.810626,33.130966
288,S19S_0044-U,88,-79.810168,33.130796
289,S19S_0047-D,89,-149.40333,68.64278
290,S19S_0047-M,89,-149.40339,68.64274
291,S19S_0047-U,89,-149.40346,68.6427
292,S19S_0050-D,90,-149.14198,68.66953
293,S19S_0050-M,90,-149.14041,68.66967
294,S19S_0050-U,90,-149.5972,68.62722
295,S19S_0051-D,91,-147.50267,65.1531
296,S19S_0051-M,91,-147.50249,65.15298
297,S19S_0051-U,91,-147.80559,64.85568
298,S19S_0052-D,92,-74.69563,42.13187
299,S19S_0052-M,92,-74.69546,42.13233
300,S19S_0052-U,92,-74.69548,42.13247
301,S19S_0053-D,93,-73.00222222,41.869567
302,S19S_0053-M,93,-72.796633,41.869617
303,S19S_0053-U,93,-72.796767,41.869583
304,S19S_0054-D,94,-77.0237,37.57261
305,S19S_0054-M,94,-77.0237,37.57267
306,S19S_0054-U,94,-77.02396,37.5728
307,S19S_0055-D,0,-117.180863,46.732428
308,S19S_0055-M,0,-117.180621,46.732323
309,S19S_0055-U,0,-117.180384,46.7322206
310,S19S_0059-D,95,-117.3915976,48.16874998
311,S19S_0059-M,95,-117.3913007,48.16841972
312,S19S_0059-U,95,-117.3903992,48.16859001
313,S19S_0060-D,96,-119.4768203,46.2531882
314,S19S_0060-M,96,-119.4769597,46.253117
315,S19S_0060-U,96,-119.4772256,46.2530248
316,S19S_0061-D,97,-89.6407,43.1095
317,S19S_0061-M,97,-89.6405,43.1095
318,S19S_0062-D,98,-106.950417,38.544583
319,S19S_0062-M,98,-106.950472,38.544667
320,S19S_0062-U,98,-106.950056,38.544778
321,S19S_0063-D,99,-97.709399,30.250335
322,S19S_0063-M,99,-97.70953,30.250384
323,S19S_0063-U,99,-97.709566,30.250278
324,S19S_0064-D,100,-78.00803,40.61043
325,S19S_0064-M,100,-78.00808,40.64061
326,S19S_0064-U,100,-78.00688,40.61507
327,S19S_0066-D,101,-106.643178,35.19845
328,S19S_0066-M,101,-106.643131,35.198511
329,S19S_0066-U,101,-106.643074,35.198601
330,S19S_0067-D,102,-85.35412,42.3921
331,S19S_0067-M,102,-85.354,42.39201
332,S19S_0067-U,102,-85.35402,42.39193
333,S19S_0068-U,103,-122.257915,44.207269
334,S19S_0069-D,104,-123.735151,39.362202
335,S19S_0069-M,104,-123.734753,39.362129
336,S19S_0069-U,104,-123.734848,39.362343
337,S19S_0070-D,105,-123.752414,39.339914
338,S19S_0070-M,105,-123.752441,39.339892
339,S19S_0070-U,105,-123.752011,39.339682
340,S19S_0071-D,106,-105.458575,40.012917
341,S19S_0071-M,106,-105.4589026,40.0128376
342,S19S_0071-U,106,-105.4588818,40.0129961
343,S19S_0072-D,107,-71.1848201,42.5235645
344,S19S_0072-M,107,-71.18851406,42.5235479
345,S19S_0072-U,107,-71.1854501,42.5233858
346,S19S_0073-D,108,-70.9164986,42.7688065
347,S19S_0073-M,108,-70.9167967,42.7694593
348,S19S_0074-D,109,-119.272998,46.376172
349,S19S_0074-M,109,-119.272953,46.376303
350,S19S_0074-U,109,-119.272955,46.376327
351,S19S_0075-D,110,-119.465555,46.694742
352,S19S_0075-M,110,-119.465591,46.694842
353,S19S_0075-U,110,-119.465706,46.694858
354,S19S_0076-D,111,-119.462605,46.679191
355,S19S_0076-M,111,-119.46257,46.679318
356,S19S_0076-U,111,-119.462645,46.679398
357,S19S_0077-D,112,-105.223141,40.66403
358,S19S_0077-M,112,-105.223622,40.664282
359,S19S_0077-U,112,-105.224786,40.664703
360,S19S_0080-D,113,-106.681374,34.950811
361,S19S_0080-M,113,-106.681271,34.950833
362,S19S_0080-U,113,-106.681382,34.950903
363,S19S_0081-U,114,-76.9259674,38.9603293
364,S19S_0082-D,115,-76.5465418,38.8748619
365,S19S_0082-M,115,-76.5464751,38.8748139
366,S19S_0082-U,115,-76.5464942,38.8749661
367,S19S_0083-D,116,-88.3227,40.31083
368,S19S_0083-M,116,-88.3227,40.31083
369,S19S_0083-U,116,-88.3227,40.31083
370,S19S_0084-D,117,-71.722778,43.954722
371,S19S_0084-M,117,-71.722778,43.954722
372,S19S_0084-U,117,-71.722778,43.954722
373,S19S_0085-D,118,-115.9902503,43.6479639
374,S19S_0085-M,118,-115.98908,43.64815
375,S19S_0085-U,118,-115.98891,43.64819
376,S19S_0086-D,119,-111.8064,40.7797
377,S19S_0086-M,119,-111.8054,40.7799
378,S19S_0086-U,119,-111.8054,40.7801
379,S19S_0087-D,120,-116.7743431,43.1233451
380,S19S_0087-M,120,-116.7744702,43.1233625
381,S19S_0087-U,120,-116.7745057,43.1231912
382,S19S_0089-D,121,-80.44539,37.21008
383,S19S_0089-M,121,-80.44529,37.21012
384,S19S_0089-U,121,-80.44513,37.21014
385,S19S_0090-D,122,-75.930606,37.291383
386,S19S_0090-M,122,-75.930615,37.291374
387,S19S_0090-U,122,-75.930807,37.291396
388,S19S_0097-D,123,-111.8865,41.720847
389,S19S_0097-M,123,-111.886477,41.720805
390,S19S_0097-U,123,-111.88642,41.720744
391,S19S_0098-D,124,-111.580533,41.950204
392,S19S_0098-M,124,-111.580451,41.950345
393,S19S_0098-U,124,-111.580465,41.950373
394,S19S_0099-D,125,-84.7119066,39.2385932
395,S19S_0099-M,125,-84.7121004,39.2386399
396,S19S_0099-U,125,-84.7123967,39.2386771
397,S19S_0100-D,126,-106.950961,38.92352
398,S19S_0100-M,126,-106.950743,38.922712
399,S19S_0100-U,126,-106.95145,38.922389
400,SSS001-1,127,-120.5731,46.0417
401,SSS001-2,127,-120.5731,46.0417
402,SSS001-3,127,-120.5731,46.0417
403,SSS002-1,128,-120.5476,46.0959
404,SSS002-2,128,-120.5476,46.0959
405,SSS002-3,128,-120.5476,46.0959
406,SSS003-1,129,-120.4811,46.2059
407,SSS003-2,129,-120.4811,46.2059
408,SSS003-3,129,-120.4811,46.2059
409,SSS004-1,130,-120.8161,46.6659
410,SSS004-2,130,-120.8161,46.6659
411,SSS004-3,130,-120.8161,46.6659
412,SSS005-1,131,-120.4612,46.5814
413,SSS005-2,131,-120.4612,46.5814
414,SSS005-3,131,-120.4612,46.5814
415,SSS006-1,132,-120.6206,46.6218
416,SSS006-2,132,-120.6206,46.6218
417,SSS006-3,132,-120.6206,46.6218
418,SSS007-1,133,-121.1237,46.6646
419,SSS007-2,133,-121.1237,46.6646
420,SSS007-3,133,-121.1237,46.6646
421,SSS008-1,134,-121.0893,46.6592
422,SSS008-2,134,-121.0893,46.6592
423,SSS008-3,134,-121.0893,46.6592
424,SSS009-1,135,-121.1511,46.6168
425,SSS009-2,135,-121.1511,46.6168
426,SSS009-3,135,-121.1511,46.6168
427,SSS010-1,136,-121.0675,46.8095
428,SSS010-2,136,-121.0675,46.8095
429,SSS010-3,136,-121.0675,46.8095
430,SSS011-1,137,-121.0672,46.8099
431,SSS011-2,137,-121.0672,46.8099
432,SSS011-3,137,-121.0672,46.8099
433,SSS012-1,138,-120.8178,46.7521
434,SSS012-2,138,-120.8178,46.7521
435,SSS012-3,138,-120.8178,46.7521
436,SSS013-1,139,-119.474,46.2554
437,SSS013-2,139,-119.474,46.2554
438,SSS013-3,139,-119.474,46.2554
439,SSS014-1,140,-119.9999,46.232
440,SSS014-2,140,-119.9999,46.232
441,SSS014-3,140,-119.9999,46.232
442,SSS015-1,141,-120.4704,46.5302
443,SSS015-2,141,-120.4704,46.5302
444,SSS015-3,141,-120.4704,46.5302
445,SSS016-1,142,-120.7135,46.7288
446,SSS016-3,142,-120.7135,46.7288
447,SSS017-1,143,-120.6553,46.6856
448,SSS017-2,143,-120.6553,46.6856
449,SSS017-3,143,-120.6553,46.6856
450,SSS018-1,144,-121.1357,47.0171
451,SSS018-2,144,-121.1357,47.0171
452,SSS018-3,144,-121.1357,47.0171
453,SSS019-1,145,-121.1285,47.0195
454,SSS019-2,145,-121.1285,47.0195
455,SSS019-3,145,-121.1285,47.0195
456,SSS020-1,146,-121.0983,46.9891
457,SSS020-2,146,-121.0983,46.9891
458,SSS020-3,146,-121.0983,46.9891
459,SSS021-1,147,-121.1082,47.3543
460,SSS021-2,147,-121.1082,47.3543
461,SSS021-3,147,-121.1082,47.3543
462,SSS022-1,148,-121.1073,47.4636
463,SSS022-2,148,-121.1073,47.4636
464,SSS022-3,148,-121.1073,47.4636
465,SSS023-1,149,-120.6423,46.8986
466,SSS023-2,149,-120.6423,46.8986
467,SSS023-3,149,-120.6423,46.8986
468,SSS024-1,150,-120.7125,46.8331
469,SSS024-2,150,-120.7125,46.8331
470,SSS024-3,150,-120.7125,46.8331
471,SSS025-1,151,-120.1377,46.2752
472,SSS025-2,151,-120.1377,46.2752
473,SSS025-3,151,-120.1377,46.2752
474,SSS026-1,152,-120.1991,46.3147
475,SSS026-2,152,-120.1991,46.3147
476,SSS026-3,152,-120.1991,46.3147
477,SSS027-1,153,-120.4197,46.2354
478,SSS027-2,153,-120.4197,46.2354
479,SSS027-3,153,-120.4197,46.2354
480,SSS028-1,154,-120.8717,46.2902
481,SSS028-2,154,-120.8717,46.2902
482,SSS028-3,154,-120.8717,46.2902
483,SSS029-1,155,-120.7891,46.3111
484,SSS029-2,155,-120.7891,46.3111
485,SSS029-3,155,-120.7891,46.3111
486,SSS030-1,156,-120.6704,46.3656
487,SSS030-2,156,-120.6704,46.3656
488,SSS030-3,156,-120.6704,46.3656
489,SSS031-1,157,-121.094,46.6674
490,SSS031-2,157,-121.094,46.6674
491,SSS031-3,157,-121.094,46.6674
492,SSS032-1,158,-121.2901,46.6399
493,SSS032-2,158,-121.2901,46.6399
494,SSS032-3,158,-121.2901,46.6399
495,SSS033-1,159,-121.2631,46.6382
496,SSS033-2,159,-121.2631,46.6382
497,SSS033-3,159,-121.2631,46.6382
498,SSS034-1,160,-121.0977,47.3966
499,SSS034-2,160,-121.0977,47.3966
500,SSS034-3,160,-121.0977,47.3966
501,SSS035-1,161,-121.104,47.3956
502,SSS035-2,161,-121.104,47.3956
503,SSS035-3,161,-121.104,47.3956
504,SSS036-1,162,-120.7743,46.8674
505,SSS036-2,162,-120.7743,46.8674
506,SSS036-3,162,-120.7743,46.8674
507,SSS037-1,163,-120.6496,46.0168
508,SSS037-2,163,-120.6496,46.0168
509,SSS037-3,163,-120.6496,46.0168
510,SSS038-1,164,-120.6364,46.029
511,SSS038-2,164,-120.6364,46.029
512,SSS038-3,164,-120.6364,46.029
513,SSS039-1,165,-120.6115,46.0284
514,SSS039-2,165,-120.6115,46.0284
515,SSS039-3,165,-120.6115,46.0284
516,SSS040-1,166,-120.9404,46.6833
517,SSS040-2,166,-120.9404,46.6833
518,SSS040-3,166,-120.9404,46.6833
519,SSS041-1,167,-120.8135,46.7239
520,SSS041-2,167,-120.8135,46.7239
521,SSS041-3,167,-120.8135,46.7239
522,SSS042-1,168,-120.8041,46.7298
523,SSS042-2,168,-120.8041,46.7298
524,SSS042-3,168,-120.8041,46.7298
525,SSS043-1,169,-121.2466,46.9006
526,SSS043-2,169,-121.2466,46.9006
527,SSS043-3,169,-121.2466,46.9006
528,SSS044-1,170,-121.158,46.9754
529,SSS044-2,170,-121.158,46.9754
530,SSS044-3,170,-121.158,46.9754
531,SSS045-1,171,-121.1579,46.976
532,SSS045-2,171,-121.1579,46.976
533,SSS045-3,171,-121.1579,46.976
534,SSS046-1,172,-120.8346,47.1683
535,SSS046-2,172,-120.8346,47.1683
536,SSS046-3,172,-120.8346,47.1683
537,SSS047-1,173,-120.9213,47.1857
538,SSS047-2,173,-120.9213,47.1857
539,SSS047-3,173,-120.9213,47.1857
540,SSS048-1,174,-120.7334,47.0822
541,SSS048-2,174,-120.7334,47.0822
542,SSS048-3,174,-120.7334,47.0822
