,Sample_ID,gid,Sample_Longitude,Sample_Latitude
66,CM_024-2,22,-84.41527,33.68401
67,CM_024-3,22,-84.41527,33.68401
68,CM_027-1,23,-95.28318,29.33381
69,CM_027-2,23,-95.28318,29.33381
70,CM_027-3,23,-95.28318,29.33381
71,CM_028-1,24,-96.57826799,28.83182444
72,CM_028-2,24,-96.57826799,28.83182444
73,CM_028-3,24,-96.57826799,28.83182444
74,CM_032-1,25,-96.798,46.804
75,CM_032-2,25,-96.798,46.804
76,CM_032-3,25,-96.798,46.804
77,CM_033-1,26,-111.3042085,32.4712725
78,CM_033-2,26,-111.3042085,32.4712725
79,CM_033-3,26,-111.3042085,32.4712725
80,CM_034-1,27,-84.37418,46.49794
81,CM_034-2,27,-84.37418,46.49794
82,CM_034-3,27,-84.37418,46.49794
83,CM_035-1,28,-92.785556,45.084433
84,CM_035-2,28,-92.785556,45.084433
85,CM_035-3,28,-92.785556,45.084433
86,CM_037-1,29,-72.8972,41.3825
87,CM_037-2,29,-72.8972,41.3825
88,CM_037-3,29,-72.8972,41.3825
89,CM_038-1,30,-72.20667,41.52361
90,CM_038-2,30,-72.20667,41.52361
91,CM_038-3,30,-72.20667,41.52361
92,CM_039-1,31,-97.69147,30.24565
93,CM_039-2,31,-97.69147,30.24565
94,CM_039-3,31,-97.69147,30.24565
95,CM_040-1,32,-91.191226,30.438365
96,CM_040-2,32,-91.191226,30.438365
97,CM_040-3,32,-91.191226,30.438365
98,CM_041-1,33,-80.8599379,37.3724372
99,CM_041-2,33,-80.8599379,37.3724372
100,CM_041-3,33,-80.8599379,37.3724372
101,CM_042-1,34,-80.5627036,37.0421794
102,CM_042-2,34,-80.5627036,37.0421794
103,CM_042-3,34,-80.5627036,37.0421794
104,CM_044-1,90,-72.33026,42.47158
105,CM_044-2,90,-72.33026,42.47158
106,CM_044-3,90,-72.33026,42.47158
107,CM_045-1,90,-72.3303,42.47173
108,CM_045-2,90,-72.3303,42.47173
109,CM_045-3,90,-72.3303,42.47173
110,CM_046-1,90,-72.33038,42.47168
111,CM_046-2,90,-72.33038,42.47168
112,CM_046-3,90,-72.33038,42.47168
113,CM_047-1,90,-72.330175,42.471505
114,CM_047-2,90,-72.330175,42.471505
115,CM_047-3,90,-72.330175,42.471505
116,CM_048-1,90,-72.3301,42.4715
117,CM_048-2,90,-72.3301,42.4715
118,CM_048-3,90,-72.3301,42.4715
119,CM_049-1,90,-72.3302,42.4716
120,CM_049-2,90,-72.3302,42.4716
121,CM_049-3,90,-72.3302,42.4716
122,CM_050-1,91,-121.92941,45.79232
123,CM_050-2,91,-121.92941,45.79232
124,CM_050-3,91,-121.92941,45.79232
125,CM_051-1,91,-121.928947,45.792427
126,CM_051-2,91,-121.928947,45.792427
127,CM_051-3,91,-121.928947,45.792427
128,CM_052-1,91,-121.92897,45.792488
129,CM_052-2,91,-121.92897,45.792488
130,CM_052-3,91,-121.92897,45.792488
131,CM_053-1,91,-121.92839,45.79222
132,CM_053-2,91,-121.92839,45.79222
133,CM_053-3,91,-121.92839,45.79222
134,CM_054-1,91,-121.9284984,45.7922792
135,CM_054-2,91,-121.9284984,45.7922792
136,CM_054-3,91,-121.9284984,45.7922792
137,CM_055-1,91,-121.9284934,45.7922551
138,CM_055-2,91,-121.9284934,45.7922551
139,CM_055-3,91,-121.9284934,45.7922551
140,CM_056-1,92,-87.40916,32.96328
141,CM_056-2,92,-87.40916,32.96328
142,CM_056-3,92,-87.40916,32.96328
143,CM_057-1,92,-87.40821,32.96176
144,CM_057-2,92,-87.40821,32.96176
145,CM_057-3,92,-87.40821,32.96176
146,CM_058-1,92,-87.40832,32.96156
147,CM_058-2,92,-87.40832,32.96156
148,CM_058-3,92,-87.40832,32.96156
149,CM_059-1,92,-87.40829,32.96162
150,CM_059-2,92,-87.40829,32.96162
151,CM_059-3,92,-87.40829,32.96162
152,CM_060-1,92,-87.40826,32.96156
153,CM_060-2,92,-87.40826,32.96156
154,CM_060-3,92,-87.40826,32.96156
155,CM_061-1,92,-87.40826,32.96156
156,CM_061-2,92,-87.40826,32.96156
157,CM_061-3,92,-87.40826,32.96156
158,CM_062-1,35,-71.23459,43.08808
159,CM_062-2,35,-71.23459,43.08808
160,CM_062-3,35,-71.23459,43.08808
161,CM_063-1,36,-71.035868,43.079493
162,CM_063-2,36,-71.035868,43.079493
163,CM_063-3,36,-71.035868,43.079493
164,CM_064-1,37,-86.7497169,33.6052817
165,CM_064-2,37,-86.7497169,33.6052817
166,CM_064-3,37,-86.7497169,33.6052817
167,CM_065-1,38,-87.661434,32.845656
168,CM_065-2,38,-87.661434,32.845656
169,CM_065-3,38,-87.661434,32.845656
170,CM_066-1,39,-68.445497,44.640715
171,CM_066-2,39,-68.445497,44.640715
172,CM_066-3,39,-68.445497,44.640715
173,CM_068-4,40,-92.4631118,30.1982931
174,CM_068-5,40,-92.4631118,30.1982931
175,CM_068-6,40,-92.4631118,30.1982931
176,CM_069-1,41,-111.84597,40.66522
177,CM_069-2,41,-111.84597,40.66522
178,CM_069-3,41,-111.84597,40.66522
179,CM_070-1,42,-72.41875,43.71559
180,CM_070-2,42,-72.41875,43.71559
181,CM_070-3,42,-72.41875,43.71559
182,CM_071-4,43,-96.20896,40.989942
183,CM_071-5,43,-96.20896,40.989942
184,CM_071-6,43,-96.20896,40.989942
185,CM_072-4,44,-96.8252242,31.1355617
186,CM_072-5,44,-96.8252242,31.1355617
187,CM_072-6,44,-96.8252242,31.1355617
188,CM_073-1,45,-72.9688981,44.3676591
189,CM_073-2,45,-72.9688981,44.3676591
190,CM_073-3,45,-72.9688981,44.3676591
191,CM_074-1,46,-116.1946675,43.6042604
192,CM_074-2,46,-116.1946675,43.6042604
193,CM_074-3,46,-116.1946675,43.6042604
194,CM_075-1,47,-82.927775,29.953092
195,CM_075-2,47,-82.927775,29.953092
196,CM_075-3,47,-82.927775,29.953092
197,CM_076-1,48,-94.8625,39.76778
198,CM_076-2,48,-94.8625,39.76778
199,CM_076-3,48,-94.8625,39.76778
200,CM_077-1,49,-105.658917,35.776694
201,CM_077-2,49,-105.658917,35.776694
202,CM_077-3,49,-105.658917,35.776694
203,CM_078-4,50,-75.185,39.96766
204,CM_078-5,50,-75.185,39.96766
205,CM_078-6,50,-75.185,39.96766
206,CM_079-1,51,-81.64963,26.72027
207,CM_079-2,51,-81.64963,26.72027
208,CM_079-3,51,-81.64963,26.72027
209,CM_080-4,52,-92.590164,30.189567
210,CM_080-5,52,-92.590164,30.189567
211,CM_080-6,52,-92.590164,30.189567
212,CM_081-1,53,-81.830278,31.669166
213,CM_081-2,53,-81.830278,31.669166
214,CM_081-3,53,-81.830278,31.669166
215,CM_082-1,54,-81.606667,31.426667
216,CM_082-2,54,-81.606667,31.426667
217,CM_082-3,54,-81.606667,31.426667
218,CM_083-1,55,-98.190709,28.461375
219,CM_083-2,55,-98.190709,28.461375
220,CM_083-3,55,-98.190709,28.461375
221,CM_084-1,56,-105.751041,39.844312
222,CM_084-2,56,-105.751041,39.844312
223,CM_084-3,56,-105.751041,39.844312
224,CM_085-1,57,-78.782094,35.8365411
225,CM_085-2,57,-78.782094,35.8365411
226,CM_085-3,57,-78.782094,35.8365411
227,CM_086-4,58,-121.433908,38.257823
228,CM_086-5,58,-121.433908,38.257823
229,CM_086-6,58,-121.433908,38.257823
230,CM_087-4,59,-121.166009,37.580748
231,CM_087-5,59,-121.166009,37.580748
232,CM_087-6,59,-121.166009,37.580748
233,CM_088-1,60,-122.379308,45.537135
234,CM_088-2,60,-122.379308,45.537135
235,CM_088-3,60,-122.379308,45.537135
236,CM_089-1,61,-116.831793,34.16866
237,CM_089-2,61,-116.831793,34.16866
238,CM_089-3,61,-116.831793,34.16866
239,CM_090-4,62,-121.2992935,38.1490173
240,CM_090-5,62,-121.2992935,38.1490173
241,CM_090-6,62,-121.2992935,38.1490173
242,CM_091-1,63,-85.032366,30.423663
243,CM_091-2,63,-85.032366,30.423663
244,CM_091-3,63,-85.032366,30.423663
245,CM_092-1,64,-85.013591,29.945472
246,CM_092-2,64,-85.013591,29.945472
247,CM_092-3,64,-85.013591,29.945472
248,CM_093-1,65,-90.64121,46.37655
249,CM_093-2,65,-90.64121,46.37655
250,CM_093-3,65,-90.64121,46.37655
251,CM_094-1,66,-70.8911464,43.1798044
252,CM_094-2,66,-70.8911464,43.1798044
253,CM_094-3,66,-70.8911464,43.1798044
254,CM_095-4,67,-84.575253,36.08252
255,CM_095-5,67,-84.575253,36.08252
256,CM_095-6,67,-84.575253,36.08252
257,CM_096-1,68,-82.593379,35.689577
258,CM_096-2,68,-82.593379,35.689577
259,CM_096-3,68,-82.593379,35.689577
260,CM_097-1,69,-82.2833293,29.862373
261,CM_097-2,69,-82.2833293,29.862373
262,CM_097-3,69,-82.2833293,29.862373
263,CM_098-4,70,-83.23854,30.15526
264,CM_098-5,70,-83.23854,30.15526
265,CM_098-6,70,-83.23854,30.15526
266,CM_099-4,71,-82.79881,29.93382
267,CM_099-5,71,-82.79881,29.93382
268,CM_099-6,71,-82.79881,29.93382
269,CM_100-1,72,-81.60461,34.42521
270,CM_100-2,72,-81.60461,34.42521
271,CM_100-3,72,-81.60461,34.42521
272,CM_101-1,73,-80.9569115,33.9959631
273,CM_101-2,73,-80.9569115,33.9959631
274,CM_101-3,73,-80.9569115,33.9959631
275,CM_102-1,74,-106.52276,35.86754
276,CM_102-2,74,-106.52276,35.86754
277,CM_102-3,74,-106.52276,35.86754
278,CM_103-1,75,-88.455436,33.487858
279,CM_103-2,75,-88.455436,33.487858
280,CM_103-3,75,-88.455436,33.487858
281,CM_104-1,76,-79.08539,33.56176
282,CM_104-2,76,-79.08539,33.56176
283,CM_104-3,76,-79.08539,33.56176
284,CM_105-1,77,-107.05596,38.85626
285,CM_105-2,77,-107.05596,38.85626
286,CM_105-3,77,-107.05596,38.85626
287,CM_106-4,78,-79.543785,34.220658
288,CM_106-5,78,-79.543785,34.220658
289,CM_106-6,78,-79.543785,34.220658
290,CM_107-1,79,-95.55825,29.7624
291,CM_107-2,79,-95.55825,29.7624
292,CM_107-3,79,-95.55825,29.7624
293,CM_108-1,80,-78.63541,37.41459
294,CM_108-2,80,-78.63541,37.41459
295,CM_108-3,80,-78.63541,37.41459
296,CM_109-1,81,-111.580198,41.950688
297,CM_109-2,81,-111.580198,41.950688
298,CM_109-3,81,-111.580198,41.950688
299,CM_110-1,82,-111.796376,41.739155
300,CM_110-2,82,-111.796376,41.739155
301,CM_110-3,82,-111.796376,41.739155
302,CM_111-1,83,-90.13425,38.86168
303,CM_111-2,83,-90.13425,38.86168
304,CM_111-3,83,-90.13425,38.86168
305,CM_112-1,84,-90.3068491,38.9329146
306,CM_112-2,84,-90.3068491,38.9329146
307,CM_112-3,84,-90.3068491,38.9329146
308,CM_113-1,85,-119.97538,39.52207
309,CM_113-2,85,-119.97538,39.52207
310,CM_113-3,85,-119.97538,39.52207
311,CM_114-1,86,-96.78201,46.9316
312,CM_114-2,86,-96.78201,46.9316
313,CM_114-3,86,-96.78201,46.9316
314,CM_115-4,87,-92.161779,34.675166
315,CM_115-5,87,-92.161779,34.675166
316,CM_115-6,87,-92.161779,34.675166
317,CM_116-1,88,-107.305985,44.847593
318,CM_116-2,88,-107.305985,44.847593
319,CM_116-3,88,-107.305985,44.847593
320,CM_117-1,89,-123.7629212,45.7124168
321,CM_117-2,89,-123.7629212,45.7124168
322,CM_117-3,89,-123.7629212,45.7124168
323,S19S_0006-D,93,-76.717163,39.311369
324,S19S_0006-M,93,-76.717316,39.31162
325,S19S_0006-U,93,-76.717476,39.311813
326,S19S_0007-D,94,-119.195598,37.05255
327,S19S_0007-U,94,-119.195359,37.05229
328,S19S_0008-D,95,-119.027785,36.961112
329,S19S_0008-M,95,-119.028281,36.961369
330,S19S_0008-U,95,-119.028254,36.961273
331,S19S_0009-D,96,-108.3983,42.9877
332,S19S_0009-M,96,-108.3983,42.9876
333,S19S_0009-U,96,-108.3982,42.9875
334,S19S_0010-D,97,-81.840062,31.667875
335,S19S_0010-M,97,-81.839976,31.667835
336,S19S_0010-U,97,-81.8403,31.667905
337,S19S_0011-D,98,-83.437674,33.955686
338,S19S_0011-M,98,-83.438589,33.957827
339,S19S_0011-U,98,-83.437673,33.95569
340,S19S_0012-D,90,-72.33027,42.47179
341,S19S_0012-M,90,-72.33038,42.47157
342,S19S_0012-U,90,-72.33105,42.47178
343,S19S_0013-D,99,-78.1476,38.8952
344,S19S_0013-M,99,-78.1474,38.8945
345,S19S_0013-U,99,-78.1474,38.8944
346,S19S_0014-D,100,-77.9808,39.0941
347,S19S_0014-M,100,-77.9812,39.0942
348,S19S_0014-U,100,-77.9815,39.0944
349,S19S_0015-D,101,-84.439009,31.184396
350,S19S_0015-M,101,-84.437802,31.184508
351,S19S_0015-U,101,-84.437254,31.185895
352,S19S_0016-D,102,-96.6025,39.10445
353,S19S_0016-M,102,-96.60286,39.10429
354,S19S_0016-U,102,-96.60276,39.10415
355,S19S_0017-D,103,-96.44355,38.94668
356,S19S_0017-M,103,-96.44379,38.94667
357,S19S_0017-U,103,-96.44389,38.94684
358,S19S_0018-D,104,-83.504941,35.6922935
359,S19S_0018-M,104,-83.5044488,35.692083
360,S19S_0018-U,104,-83.5041467,35.6918387
361,S19S_0019-D,105,-84.278999,35.9563807
362,S19S_0019-M,105,-84.2789099,35.956601
363,S19S_0019-U,105,-84.2786976,35.9572803
364,S19S_0020-D,106,-88.15755,31.85294
365,S19S_0020-M,106,-88.1575,31.85302
366,S19S_0020-U,106,-88.15748,31.8531
367,S19S_0021-D,107,-87.79835,32.54069
368,S19S_0021-M,107,-87.79828,32.54082
369,S19S_0021-U,107,-87.79821,32.54108
370,S19S_0022-D,92,-87.40811,32.96161
371,S19S_0022-M,92,-87.40821,32.96156
372,S19S_0022-U,92,-87.40828,32.96142
373,S19S_0023-D,108,-102.44896,39.75841
374,S19S_0023-M,108,-102.44896,39.75861
375,S19S_0023-U,108,-102.44917,39.75854
376,S19S_0024-D,109,-96.6227,34.44205
377,S19S_0024-M,109,-96.62255,34.44223
378,S19S_0024-U,109,-96.62259,34.44251
379,S19S_0025-D,110,-97.78275,33.37853
380,S19S_0025-M,110,-97.78307,33.37834
381,S19S_0025-U,110,-97.78338,33.37834
382,S19S_0026-D,111,-105.54327,40.03489
383,S19S_0026-M,111,-105.54371,40.03496
384,S19S_0026-U,111,-105.54393,40.03497
385,S19S_0027-D,112,-105.91125,39.89064
386,S19S_0027-M,112,-105.91152,39.89078
387,S19S_0027-U,112,-105.91164,39.89071
388,S19S_0028-D,113,-111.507871,33.750675
389,S19S_0028-M,113,-111.508001,33.750788
390,S19S_0028-U,113,-111.508141,33.750837
391,S19S_0029-D,114,-111.80126,40.78319
392,S19S_0029-M,114,-111.79582,40.78466
393,S19S_0029-U,114,-111.79547,40.78464
394,S19S_0030-U,91,-121.929928,45.792233
395,S19S_0031-D,115,-122.1650676,44.2602628
396,S19S_0031-M,115,-122.1647132,44.2602364
397,S19S_0031-U,115,-122.1642723,44.2605576
398,S19S_0032-D,116,-119.02313,39.95545
399,S19S_0032-M,116,-119.02367,36.95503
400,S19S_0032-U,116,-119.02375,36.95497
401,S19S_0033-D,117,-119.2554,37.0576
402,S19S_0033-M,117,-119.2557,37.0582
403,S19S_0033-U,117,-119.256,37.0581
404,S19S_0034-D,118,-106.5233,35.8677
405,S19S_0034-M,118,-106.5232,35.8678
406,S19S_0034-U,118,-106.5233,35.868
407,S19S_0035-D,119,-110.757838,32.42735
408,S19S_0035-M,119,-110.758821,32.42728
409,S19S_0035-U,119,-110.759543,32.327329
410,S19S_0036-D,120,-119.271902,46.372515
411,S19S_0036-M,120,-119.271921,46.372735
412,S19S_0036-U,120,-119.271963,46.372753
413,S19S_0037-D,121,-75.7830393,39.8577967
414,S19S_0037-M,121,-75.7830477,39.8578837
415,S19S_0037-U,121,-75.7831181,39.8579143
416,S19S_0038-D,122,-75.7839486,39.8594333
417,S19S_0038-M,122,-75.7840693,39.8595115
418,S19S_0038-U,122,-75.784143,39.8595761
419,S19S_0039-D,123,-84.359197,35.966194
420,S19S_0039-M,123,-84.358455,35.966319
421,S19S_0039-U,123,-84.357361,35.966243
422,S19S_0040-D,124,-96.584725,39.087889
423,S19S_0040-M,124,-96.584798,39.087692
424,S19S_0040-U,124,-96.58479,39.08766
425,S19S_0041-D,125,-120.858196,44.299994
426,S19S_0041-M,125,-120.858255,44.300038
427,S19S_0041-U,125,-120.85829,44.300082
428,S19S_0042-D,126,-80.96434,25.40976
429,S19S_0042-M,126,-80.96423,25.40979
430,S19S_0042-U,126,-80.96423,25.40982
431,S19S_0043-D,127,-89.472992,43.14501
432,S19S_0043-M,127,-89.472023,43.145025
433,S19S_0044-D,128,-79.811134,33.131027
434,S19S_0044-M,128,-79.810626,33.130966
435,S19S_0044-U,128,-79.810168,33.130796
436,S19S_0047-D,129,-149.40333,68.64278
437,S19S_0047-M,129,-149.40339,68.64274
438,S19S_0047-U,129,-149.40346,68.6427
439,S19S_0050-D,130,-149.14198,68.66953
440,S19S_0050-M,130,-149.14041,68.66967
441,S19S_0050-U,130,-149.5972,68.62722
442,S19S_0051-D,131,-147.50267,65.1531
443,S19S_0051-M,131,-147.50249,65.15298
444,S19S_0051-U,131,-147.80559,64.85568
445,S19S_0052-D,132,-74.69563,42.13187
446,S19S_0052-M,132,-74.69546,42.13233
447,S19S_0052-U,132,-74.69548,42.13247
448,S19S_0053-D,133,-73.00222222,41.869567
449,S19S_0053-M,133,-72.796633,41.869617
450,S19S_0053-U,133,-72.796767,41.869583
451,S19S_0054-D,134,-77.0237,37.57261
452,S19S_0054-M,134,-77.0237,37.57267
453,S19S_0054-U,134,-77.02396,37.5728
454,S19S_0055-D,0,-117.180863,46.732428
455,S19S_0055-M,0,-117.180621,46.732323
456,S19S_0055-U,0,-117.180384,46.7322206
457,S19S_0059-D,135,-117.3915976,48.16874998
458,S19S_0059-M,135,-117.3913007,48.16841972
459,S19S_0059-U,135,-117.3903992,48.16859001
460,S19S_0060-D,136,-119.4768203,46.2531882
461,S19S_0060-M,136,-119.4769597,46.253117
462,S19S_0060-U,136,-119.4772256,46.2530248
463,S19S_0061-D,137,-89.6407,43.1095
464,S19S_0061-M,137,-89.6405,43.1095
465,S19S_0062-D,138,-106.950417,38.544583
466,S19S_0062-M,138,-106.950472,38.544667
467,S19S_0062-U,138,-106.950056,38.544778
468,S19S_0063-D,139,-97.709399,30.250335
469,S19S_0063-M,139,-97.70953,30.250384
470,S19S_0063-U,139,-97.709566,30.250278
471,S19S_0064-D,140,-78.00803,40.61043
472,S19S_0064-M,140,-78.00808,40.64061
473,S19S_0064-U,140,-78.00688,40.61507
474,S19S_0066-D,141,-106.643178,35.19845
475,S19S_0066-M,141,-106.643131,35.198511
476,S19S_0066-U,141,-106.643074,35.198601
477,S19S_0067-D,142,-85.35412,42.3921
478,S19S_0067-M,142,-85.354,42.39201
479,S19S_0067-U,142,-85.35402,42.39193
480,S19S_0068-U,143,-122.257915,44.207269
481,S19S_0069-D,144,-123.735151,39.362202
482,S19S_0069-M,144,-123.734753,39.362129
483,S19S_0069-U,144,-123.734848,39.362343
484,S19S_0070-D,145,-123.752414,39.339914
485,S19S_0070-M,145,-123.752441,39.339892
486,S19S_0070-U,145,-123.752011,39.339682
487,S19S_0071-D,146,-105.458575,40.012917
488,S19S_0071-M,146,-105.4589026,40.0128376
489,S19S_0071-U,146,-105.4588818,40.0129961
490,S19S_0072-D,147,-71.1848201,42.5235645
491,S19S_0072-M,147,-71.18851406,42.5235479
492,S19S_0072-U,147,-71.1854501,42.5233858
493,S19S_0073-D,148,-70.9164986,42.7688065
494,S19S_0073-M,148,-70.9167967,42.7694593
495,S19S_0074-D,149,-119.272998,46.376172
496,S19S_0074-M,149,-119.272953,46.376303
497,S19S_0074-U,149,-119.272955,46.376327
498,S19S_0075-D,150,-119.465555,46.694742
499,S19S_0075-M,150,-119.465591,46.694842
500,S19S_0075-U,150,-119.465706,46.694858
501,S19S_0076-D,151,-119.462605,46.679191
502,S19S_0076-M,151,-119.46257,46.679318
503,S19S_0076-U,151,-119.462645,46.679398
504,S19S_0077-D,152,-105.223141,40.66403
505,S19S_0077-M,152,-105.223622,40.664282
506,S19S_0077-U,152,-105.224786,40.664703
507,S19S_0080-D,153,-106.681374,34.950811
508,S19S_0080-M,153,-106.681271,34.950833
509,S19S_0080-U,153,-106.681382,34.950903
510,S19S_0081-U,154,-76.9259674,38.9603293
511,S19S_0082-D,155,-76.5465418,38.8748619
512,S19S_0082-M,155,-76.5464751,38.8748139
513,S19S_0082-U,155,-76.5464942,38.8749661
514,S19S_0083-D,156,-88.3227,40.31083
515,S19S_0083-M,156,-88.3227,40.31083
516,S19S_0083-U,156,-88.3227,40.31083
517,S19S_0084-D,157,-71.722778,43.954722
518,S19S_0084-M,157,-71.722778,43.954722
519,S19S_0084-U,157,-71.722778,43.954722
520,S19S_0085-D,158,-115.9902503,43.6479639
521,S19S_0085-M,158,-115.98908,43.64815
522,S19S_0085-U,158,-115.98891,43.64819
523,S19S_0086-D,159,-111.8064,40.7797
524,S19S_0086-M,159,-111.8054,40.7799
525,S19S_0086-U,159,-111.8054,40.7801
526,S19S_0087-D,160,-116.7743431,43.1233451
527,S19S_0087-M,160,-116.7744702,43.1233625
528,S19S_0087-U,160,-116.7745057,43.1231912
529,S19S_0089-D,161,-80.44539,37.21008
530,S19S_0089-M,161,-80.44529,37.21012
531,S19S_0089-U,161,-80.44513,37.21014
532,S19S_0090-D,162,-75.930606,37.291383
533,S19S_0090-M,162,-75.930615,37.291374
534,S19S_0090-U,162,-75.930807,37.291396
535,S19S_0097-D,163,-111.8865,41.720847
536,S19S_0097-M,163,-111.886477,41.720805
537,S19S_0097-U,163,-111.88642,41.720744
538,S19S_0098-D,81,-111.580533,41.950204
539,S19S_0098-M,81,-111.580451,41.950345
540,S19S_0098-U,81,-111.580465,41.950373
541,S19S_0099-D,164,-84.7119066,39.2385932
542,S19S_0099-M,164,-84.7121004,39.2386399
543,S19S_0099-U,164,-84.7123967,39.2386771
544,S19S_0100-D,165,-106.950961,38.92352
545,S19S_0100-M,165,-106.950743,38.922712
546,S19S_0100-U,165,-106.95145,38.922389
547,SSS001-1,166,-120.5731,46.0417
548,SSS001-2,166,-120.5731,46.0417
549,SSS001-3,166,-120.5731,46.0417
550,SSS002-1,167,-120.5476,46.0959
551,SSS002-2,167,-120.5476,46.0959
552,SSS002-3,167,-120.5476,46.0959
553,SSS003-1,168,-120.4811,46.2059
554,SSS003-2,168,-120.4811,46.2059
555,SSS003-3,168,-120.4811,46.2059
556,SSS004-1,169,-120.8161,46.6659
557,SSS004-2,169,-120.8161,46.6659
558,SSS004-3,169,-120.8161,46.6659
559,SSS005-1,170,-120.4613,46.5813
560,SSS005-2,170,-120.4613,46.5813
561,SSS005-3,170,-120.4613,46.5813
562,SSS006-1,171,-120.6206,46.6218
563,SSS006-2,171,-120.6206,46.6218
564,SSS006-3,171,-120.6206,46.6218
565,SSS007-1,172,-121.1237,46.6646
566,SSS007-2,172,-121.1237,46.6646
567,SSS007-3,172,-121.1237,46.6646
568,SSS008-1,173,-121.0893,46.6592
569,SSS008-2,173,-121.0893,46.6592
570,SSS008-3,173,-121.0893,46.6592
571,SSS009-1,174,-121.1511,46.6168
572,SSS009-2,174,-121.1511,46.6168
573,SSS009-3,174,-121.1511,46.6168
574,SSS010-1,175,-121.0675,46.8095
575,SSS010-2,175,-121.0675,46.8095
576,SSS010-3,175,-121.0675,46.8095
577,SSS011-1,176,-121.0672,46.8099
578,SSS011-2,176,-121.0672,46.8099
579,SSS011-3,176,-121.0672,46.8099
580,SSS012-1,177,-120.8178,46.7521
581,SSS012-2,177,-120.8178,46.7521
582,SSS012-3,177,-120.8178,46.7521
583,SSS013-1,178,-119.474,46.2554
584,SSS013-2,178,-119.474,46.2554
585,SSS013-3,178,-119.474,46.2554
586,SSS014-1,179,-119.9999,46.232
587,SSS014-2,179,-119.9999,46.232
588,SSS014-3,179,-119.9999,46.232
589,SSS015-1,180,-120.4704,46.5302
590,SSS015-2,180,-120.4704,46.5302
591,SSS015-3,180,-120.4704,46.5302
592,SSS016-1,181,-120.7135,46.7288
593,SSS016-3,181,-120.7135,46.7288
594,SSS017-1,182,-120.6553,46.6856
595,SSS017-2,182,-120.6553,46.6856
596,SSS017-3,182,-120.6553,46.6856
597,SSS018-1,183,-121.1357,47.0171
598,SSS018-2,183,-121.1357,47.0171
599,SSS018-3,183,-121.1357,47.0171
600,SSS019-1,184,-121.1285,47.0195
601,SSS019-2,184,-121.1285,47.0195
602,SSS019-3,184,-121.1285,47.0195
603,SSS020-1,185,-121.0983,46.9891
